,PC1,PC2,TIME,VELOCITY,REPEAT,SIMULATOR,COMPRESSION_RATIO,PEAK_ASYMMETRY,NON_COPLANARITY
1280,-549.6265549785808,-82.75192045449242,0.00087,150.0,1,CYTOSIM,0.2595125953077939,0.0287173017003069,0.0001037128475256
830,-145.09207384521753,-104.76104362575927,0.000555,150.0,1,CYTOSIM,0.1650018256616894,0.0129527438974018,9.217436739715103e-05
3149,307.23094209900773,-90.65734068734318,0.0086,4.7,0,CYTOSIM,0.0815482235910042,0.0276010502873983,5.7460241394864325e-05
3799,-477.825787448701,-69.66813157135665,0.02484,4.7,0,CYTOSIM,0.2355019915623685,0.006366397036224,9.77548700361198e-05
1904,-247.40156032179488,-106.52784003577304,0.00197,47.0,0,CYTOSIM,0.1864493384665302,0.0121199462543361,7.197238817516854e-05
4551,509.3924818853743,-72.65203456086392,146.0,4.7,0,READDY,0.0586702639303313,0.0066512860213758,0.0005661775504342
4403,607.8219907971082,-16.699216094390344,106.0,4.7,4,READDY,0.0465218488687658,0.0298947326087818,0.0006320647597582
6216,-192.64452723611885,13.672535198540814,583.0,47.0,3,READDY,0.1944326761586881,0.0164914345148675,0.005654235708883
6401,-279.15277102966184,50.68593897245897,633.0,15.0,3,READDY,0.208645360435052,0.0200771413822987,0.0069264458527513
6358,-279.70292937377945,-36.811582425304664,623.0,4.7,2,READDY,0.2064632878557275,0.0079190346568188,0.0017124909908913
2050,-356.9604867290499,-71.80245830728539,0.002305,47.0,1,CYTOSIM,0.2182715488601246,0.0317680468137173,0.0001292920291011
1302,-587.3996101340805,-54.061909709187425,0.000885,150.0,3,CYTOSIM,0.2640484056969909,0.0036490385618141,1.7694166625374172e-06
328,760.5544209270583,-15.04331954031866,0.000205,47.0,4,CYTOSIM,0.0189910296316458,0.0179506836844182,3.498914034206494e-05
4849,397.29998624770644,-11.907355415021897,221.0,47.0,4,READDY,0.0839786101387455,0.0346555039154923,0.0032281678284424
1704,-30.680783943156076,-123.94620039737141,0.001525,47.0,0,CYTOSIM,0.1442228126931467,0.0180880837969628,5.049534774594386e-05
2493,160.28700510404312,-133.9501623215332,0.00357,15.0,4,CYTOSIM,0.1069659294663112,0.0103139177325579,0.000153953787782
7722,-694.7663854791416,149.04050375931695,980.0,150.0,3,READDY,0.3126708559219039,7.912901650281023e-05,0.0108099395408902
4025,1045.8908224061229,115.30385690947021,5.0,15.0,1,READDY,0.0157716716206814,0.131202123045515,9.551297320865338e-05
5814,-57.07690781218546,41.121981182048756,477.0,47.0,0,READDY,0.1615838321721932,0.0162700406126827,0.0055966162688445
6708,-356.4660560611993,94.71896038953489,714.0,47.0,1,READDY,0.2339349258063333,0.0220147328850504,0.01041911801343
479,239.90342746514992,-63.258871348429636,0.000315,150.0,0,CYTOSIM,0.0930175204642871,0.0090241972262339,0.0008989015590627
3629,-231.66184089524486,-136.9183988322572,0.019425,4.7,0,CYTOSIM,0.1841657090177855,0.0121353335162777,0.0003124273362545
1175,-441.3633762796747,-49.59887877408739,0.000795,150.0,1,CYTOSIM,0.2370283694867146,0.0337460531463914,0.000321871376542
7130,-497.0297421450211,88.13615804617939,824.0,150.0,0,READDY,0.2673365036766627,0.02039447728105,0.0081784801726711
2957,-382.8135554823368,-104.66393618279687,0.007135,15.0,3,CYTOSIM,0.2139098278233004,0.0103461703539436,0.0003243775260914
4010,-732.8936208115528,39.34775850112388,0.031525,4.7,1,CYTOSIM,0.298826517904062,0.0123393855105751,0.0020251409919108
117,908.1898925124683,79.99072934723586,6e-05,150.0,3,CYTOSIM,0.0165646106230643,0.0185096287662355,0.0003113645371572
6067,-112.89816042287418,52.099298216560946,543.0,150.0,1,READDY,0.1800631839942735,0.0073183661391136,0.0073913823194292
5653,-2.740157965000744,-34.808392179497275,437.0,4.7,0,READDY,0.1499200274028711,0.0064193075112612,0.0026985446949511
2862,-285.9319593853119,-73.24803039576771,0.00638,15.0,3,CYTOSIM,0.1913359677979091,0.012480812031245,9.908622380816734e-05
879,-184.72835190645415,-112.70531561224155,0.000595,150.0,0,CYTOSIM,0.1769950715171645,0.0169923167387477,2.460280635479576e-05
1029,398.88427202788176,-94.60369562611231,0.0007,47.0,0,CYTOSIM,0.0659660363235551,0.002555922515,7.929227193778625e-05
466,363.1766428320844,-38.328343176418244,0.0003,150.0,2,CYTOSIM,0.0885097568056811,0.0766470332991084,0.0020950391255141
7317,-608.9608245990772,99.37242374913379,874.0,47.0,2,READDY,0.2844794080611478,0.013362186025341,0.0053890176678347
5464,87.66343845692664,-45.57406009255796,387.0,4.7,1,READDY,0.1346710527604158,0.0104676404611046,0.0012032389597787
6760,-414.7259528916765,54.06323666403098,729.0,15.0,0,READDY,0.2367621881299717,0.0148172098720631,0.0049249083558916
6589,-310.358132688688,133.43849327370057,683.0,15.0,0,READDY,0.2227482974936423,0.0013508792168117,0.0119985051324275
7251,-581.0758548156523,107.79198505090912,859.0,4.7,2,READDY,0.2799510026464229,0.0072049778040808,0.0084290810347256
3083,-512.4124486215021,-81.82082092472703,0.00809,15.0,4,CYTOSIM,0.2425972386421403,0.0036655407761803,6.55254678295252e-05
6065,-161.33135768049559,18.284830088442657,543.0,47.0,4,READDY,0.1826395119954719,0.0137809526270168,0.0042268933887284
5294,178.4043446595266,43.865472143715294,342.0,4.7,2,READDY,0.1200771633716573,0.0087103455057326,0.005578413573053
5452,118.36511661671223,22.606867693041867,382.0,15.0,4,READDY,0.1321989281987868,0.0312670862780785,0.0029872525617304
1901,435.1758095275361,-95.13192340881969,0.00196,15.0,2,CYTOSIM,0.058676617421861,0.008820989842573,5.271418318369568e-05
1975,-303.37864221629934,-92.69461651696156,0.00213,47.0,1,CYTOSIM,0.2016962407713547,0.010387378821818,2.5333954391855404e-05
776,-95.22245991165491,-98.50408015211721,0.00052,150.0,2,CYTOSIM,0.1545068365814844,0.0060639677275114,0.0001169674826587
4664,822.6991773748414,200.8872865543793,171.0,150.0,4,READDY,0.0659687250961058,0.1689428601343368,0.0004089500096824
1786,489.9432240824161,-88.33548614487175,0.00171,15.0,2,CYTOSIM,0.0512393521693056,0.0020345979937693,2.1148737204401543e-05
6985,-503.13507990624703,65.19012957759838,789.0,4.7,2,READDY,0.2577708160301162,0.0052102006857845,0.0062320498542063
6802,-398.18709812632676,89.69389062047995,739.0,47.0,0,READDY,0.2425373059329276,0.0163363443752708,0.0093643976956454
7723,-704.4524226569009,162.4856085219394,980.0,150.0,4,READDY,0.3149175117562096,0.0138473254035961,0.0127135541762307
5188,244.3197568667177,-38.235691844835124,312.0,47.0,1,READDY,0.1117996423301405,0.0180722349507617,0.0018126982862253
5353,119.45956780754045,-149.22536114353233,357.0,4.7,4,READDY,0.1259533517601047,0.0083632644789273,8.570708147641373e-05
6094,-166.4851206864177,17.066076747358558,553.0,4.7,4,READDY,0.1847458764551203,0.0083481832730702,0.0042703749695946
84,1020.3066092147214,144.3909690121125,4e-05,150.0,0,CYTOSIM,0.0105129452710347,0.1974306956544304,0.0002135116219005
1665,808.7590000937782,-6.958415795309268,0.001435,4.7,1,CYTOSIM,0.0135696430038082,0.0180144988019691,2.609052268695701e-05
3487,-41.417558529374965,-98.90363254780794,0.01481,4.7,3,CYTOSIM,0.1403746206837414,0.0120735799944261,0.0001408154569529
5184,204.99531170607278,-29.106232064740503,312.0,15.0,1,READDY,0.1117059240863849,0.0345043273100521,0.0018249640098497
2789,-216.96306674462872,-82.16976625965525,0.00588,15.0,0,CYTOSIM,0.1762719705353251,0.00483937426232,0.0005841663868149
4851,513.0766065927921,222.5104546724163,221.0,150.0,1,READDY,0.0824278703621568,0.0950408656000336,0.0111828028415115
2143,-471.5331499738422,-98.75507239037299,0.00251,47.0,4,CYTOSIM,0.2376840522874644,0.0143894397093435,0.0001324579644351
2199,-548.422346297823,-76.66537514340274,0.002635,47.0,0,CYTOSIM,0.2496894496025884,0.0097980537812256,0.0003484213686279
511,653.2693391347757,-76.63759100007277,0.000335,47.0,2,CYTOSIM,0.0313586087899269,0.0299373933249992,2.3869183478187604e-05
7670,-752.1397262481743,111.10236435865023,970.0,4.7,3,READDY,0.313372981331522,0.0248462352292465,0.0067030384619215
6532,-289.8619469650374,107.30261177345238,668.0,15.0,0,READDY,0.2192708240966313,0.002517120467555,0.0087149709410662
3209,275.98158888851356,-122.97881071275827,0.009075,4.7,0,CYTOSIM,0.0860086146486986,0.0024571982038054,0.0001128729852939
731,4.0214054581208085,-38.06910959950445,0.000485,150.0,2,CYTOSIM,0.1440723839973428,0.0276467883199257,0.0019075504122623
2220,-539.6365985686335,-102.91731378138738,0.002685,47.0,1,CYTOSIM,0.2542861213187586,0.0037762182880012,0.0017871641204068
6865,-422.9552446620635,84.37788832569369,754.0,150.0,1,READDY,0.2454338878761468,0.002238863765506,0.0090172033184708
4626,861.4786370837172,224.10821359802662,161.0,150.0,4,READDY,0.062953875603089,0.1673152948431973,0.0003854391952958
6905,-357.48512569277983,146.59463357644836,764.0,150.0,3,READDY,0.2481491922999399,0.0307143577838226,0.0126531226051816
4861,389.7570264482708,-52.738787318940396,226.0,15.0,1,READDY,0.0833289378818963,0.0149296829468528,0.0007912465316405
5575,486.32962391294154,494.2308108684791,412.0,150.0,3,READDY,0.1405771216024713,0.1423074792402009,0.0178719643342503
2783,-181.8726775353943,-103.05793244941088,0.00578,15.0,4,CYTOSIM,0.1733084407832931,0.0023614484297004,6.103303151629634e-05
2002,-357.30045624962486,-130.26944689692684,0.00219,47.0,3,CYTOSIM,0.2073929279839625,0.0124955148827409,0.0009594138021765
5457,129.2064454115496,33.32594587074598,382.0,47.0,4,READDY,0.1325568337651864,0.0092910722929818,0.0045373473859681
7574,-716.7127654288341,150.66496553518397,945.0,4.7,2,READDY,0.306103286960474,0.0298992692111288,0.0099428541996703
3666,-268.5587789033802,-150.02495584458381,0.02054,4.7,2,CYTOSIM,0.1947214856265012,0.0190646136445754,0.0008406845382674
6686,-368.136894746217,49.803441031263674,709.0,15.0,3,READDY,0.2327132139604019,0.0117890972499831,0.0058338113195271
7104,-524.1698311061677,78.87720977017662,819.0,15.0,3,READDY,0.2641242580792085,0.0070761981697525,0.0058290154512935
4470,920.09064229033,123.71521307720167,121.0,150.0,0,READDY,0.0508647869647624,0.1454003355551653,0.0014752567043224
1633,568.5182707026288,-77.30785296916878,0.001355,15.0,4,CYTOSIM,0.0405073598646937,0.0461887255617137,7.23637338979518e-05
6990,-475.5411670667722,119.5761632753599,789.0,15.0,3,READDY,0.255362717232119,0.0140554451272001,0.0111770466577002
2757,-152.06137214502667,-48.38940912957604,0.00558,15.0,3,CYTOSIM,0.1673595599424618,0.0094545486696,0.0013358270140193
2859,-265.7335932986013,-95.91585706726774,0.00638,15.0,0,CYTOSIM,0.1912566527553959,0.0093973160418007,0.0001569547471494
1184,709.1779310087634,-49.48628756560998,0.000805,15.0,0,CYTOSIM,0.0240216602696899,0.0292538289143416,8.173241060391912e-05
5810,-55.41176206437045,17.6261204439161,477.0,15.0,0,READDY,0.160136420909315,0.0149805848703696,0.0040140369429782
3122,-543.0186414275769,-59.15881696353709,0.00839,15.0,3,CYTOSIM,0.2516892348050151,0.0038360585622635,3.56841355665853e-05
3184,-616.7082173817764,-23.5255074807883,0.008895,15.0,0,CYTOSIM,0.2668072999088801,0.0035128344772313,0.0003297005587321
2055,401.2395828139124,-123.91951193973983,0.00231,15.0,1,CYTOSIM,0.0692190793091545,0.0210460155233837,0.0002958913687753
6176,-168.32194462780492,1.3481744387704353,573.0,47.0,1,READDY,0.1920873309807037,0.0234366766133882,0.0034805244707777
5889,-96.98750642326596,-38.53830743776172,497.0,15.0,4,READDY,0.1646680515317599,0.014714718339852,0.0017202184593061
4334,781.2633561368178,60.77987435480536,85.0,47.0,2,READDY,0.0410441250454214,0.0954853189518583,0.0045351442049026
4083,895.4931634529433,127.8472106932177,20.0,15.0,3,READDY,0.0204234621593734,0.0942577302906227,0.0015311119762706
127,888.6852835596897,80.30304462927393,6.5e-05,150.0,3,CYTOSIM,0.0180118321771037,0.0025587227858744,0.0003467743553614
4450,638.9247516764173,104.99919423228991,116.0,47.0,4,READDY,0.0510782970892185,0.0539761643771018,0.0044493410203984
164,823.3435130553678,92.79355611256527,9.5e-05,150.0,0,CYTOSIM,0.0269991297372256,0.1063396895513392,0.0040899317818755
7384,-627.9182987247273,123.46420964973481,894.0,4.7,2,READDY,0.2904795460288366,0.0103067905047561,0.0091803690073694
1510,194.58623468645166,-148.6935616714449,0.001095,47.0,1,CYTOSIM,0.1034687791732908,0.0033490688365248,0.0006836301750838
6415,-288.33146422458987,26.25541454127529,638.0,4.7,2,READDY,0.2108199096596281,0.0060499393269333,0.0049972034810187
3199,-604.3925508944718,-42.72279943693617,0.008995,15.0,0,CYTOSIM,0.2697139962375531,0.0168097360354668,0.0001268157962016
7634,-677.1188126365219,119.10852436572468,960.0,15.0,0,READDY,0.3088399747370254,0.0269040369787747,0.0107240865059378
1319,-600.7372786075751,41.436127897824996,0.0009,150.0,0,CYTOSIM,0.2686214447494558,0.0153423531179362,0.0037390810372631
5587,41.082796056979845,-3.2522195098011437,417.0,47.0,1,READDY,0.143579115043659,0.0114106190811326,0.00343263998965
2540,93.82605612471927,-138.49032037125014,0.00397,15.0,1,CYTOSIM,0.1189779600504941,0.0100307291990999,0.0001290370442853
472,242.34454616541896,-88.11983748151658,0.000305,150.0,3,CYTOSIM,0.0900555326658663,0.0098035937266852,0.0001609525005137
1997,-306.3460096836394,-171.6574545976261,0.002175,47.0,3,CYTOSIM,0.2059200962963832,0.0240737431849587,0.0023847676878733
18,1059.7134176770405,104.56449122456536,0.0,15.0,4,READDY,2.1757238516384447e-06,0.3592964801246001,3.6829635061483104e-09
3952,-665.2362591425863,1.0806126386218224,0.029615,4.7,3,CYTOSIM,0.2807341308236231,0.0172120780507625,0.0009680097474038
2956,-371.7549256549571,-98.65407185887452,0.007135,15.0,2,CYTOSIM,0.2139378769750975,0.0046329524245517,0.0003666481228677
2042,-383.7302045398074,-90.18962866641192,0.00227,47.0,3,CYTOSIM,0.2149081808957669,0.0049325467518784,3.535190796444073e-05
5158,576.9126918094421,260.67115115773123,302.0,150.0,4,READDY,0.1057769724383282,0.151416409594835,0.0018831766391503
2137,-470.15855564810437,-14.010153075515369,0.002495,47.0,3,CYTOSIM,0.236300749285634,0.0050755321237998,0.0006517928393332
1025,-339.5632040551225,-102.1750514050212,0.000695,150.0,1,CYTOSIM,0.2070309438057033,0.0124896132978986,1.4194733855468576e-05
97,1007.8406495825593,47.638634171911136,5e-05,15.0,3,CYTOSIM,0.001411708628337,0.0929937999115132,0.0001360836389196
6999,-460.3602586464863,125.9855974307086,789.0,150.0,2,READDY,0.2566083671274597,0.0005984153040675,0.0109648755225997
5935,16.126988156484597,123.66701274435528,508.0,150.0,2,READDY,0.169558315432039,0.025366417811431,0.0130389071955293
3114,-539.8865182253131,-94.90077573575479,0.00834,15.0,0,CYTOSIM,0.2500637591857851,0.0032334264401622,0.0003276556601257
5119,765.8566571929719,362.4048781588246,291.0,150.0,3,READDY,0.1033370113221293,0.1826415287287371,0.0003133958748901
6110,-174.75028585108473,-4.790706483800577,558.0,4.7,1,READDY,0.1874671475116323,0.0184129976998963,0.0042471219290221
2835,443.42358774717894,-91.60671139455083,0.00621,4.7,1,CYTOSIM,0.0588385473905125,0.0073496726180952,0.0001298432481396
3161,-564.0415273709377,-114.89834713026417,0.008695,15.0,2,CYTOSIM,0.2607824798483088,0.0134609113398712,0.001578637459865
5940,-81.71348726098459,34.21674623694145,513.0,4.7,2,READDY,0.1722523800915022,0.0051004353397792,0.0051251223634999
449,280.6399272927363,-94.63805644973665,0.000295,150.0,0,CYTOSIM,0.0869965195388029,0.0270588593806082,0.0003677396040423
550,150.66679000159803,-133.96437777395244,0.00036,150.0,1,CYTOSIM,0.1066137023959843,0.0099984255180803,0.0001602091876674
7392,-628.3167968333169,97.2236871612408,894.0,47.0,1,READDY,0.2906926587633235,0.0097512339787995,0.0063187914110573
4372,720.4929157881375,101.42242062141312,95.0,47.0,2,READDY,0.0428411493566922,0.0097533973130802,0.0040831211928773
6362,-253.20235071534034,43.03746561412035,623.0,15.0,1,READDY,0.2048766046223784,0.008835464406157,0.0051238502091031
3744,-391.76509024650034,-114.62289440199491,0.023085,4.7,0,CYTOSIM,0.2188270995487597,0.0188751628177569,0.0005478576895637
178,734.8789406336118,96.36747826033378,0.0001,150.0,4,CYTOSIM,0.0285937655135688,0.0798367706180064,0.0016289696236014
4529,866.4323874071885,298.403010957643,136.0,150.0,2,READDY,0.056275377652223,0.1448968245652064,0.0043687000272559
3654,-280.78973755943474,-88.42869705343878,0.02022,4.7,0,CYTOSIM,0.191678580107608,0.0035456459184781,5.127107551360048e-05
1340,-646.5513114721648,-57.40689571169747,0.00091,150.0,1,CYTOSIM,0.2716220974999609,0.0243211444968519,0.000507019175135
7577,-707.5246285051164,121.46055902463625,945.0,15.0,0,READDY,0.3046508155919536,0.0226466270613995,0.007248625851735
3548,-110.23897956365997,-100.71892070609704,0.01672,4.7,4,CYTOSIM,0.1585481021566995,0.0179466834284371,0.0003081758423256
5775,-27.31080668123956,-63.61525023424777,467.0,15.0,4,READDY,0.1581980296099007,0.0139039485896614,0.0012603807915558
3520,-56.072619237598204,-143.14255830483665,0.01592,4.7,1,CYTOSIM,0.1508917262774013,0.0130152729937763,0.0005085799800689
6711,-379.39846332991215,97.52029911768857,714.0,47.0,4,READDY,0.2355262845966366,0.0147390326711407,0.0069588688465588
1591,104.48185314216667,-120.1278226343524,0.00127,47.0,2,CYTOSIM,0.1200341106756512,0.0290853438629644,0.0001264615226332
5739,-20.113925856397053,13.504172599304638,457.0,47.0,1,READDY,0.1560553035544896,0.0062358398597717,0.0050423037678031
7647,-686.6944759642058,188.97027189913524,960.0,150.0,4,READDY,0.3080448405855559,0.0088584545760481,0.0149398029952846
1516,633.0954149506499,-62.53559220037559,0.001105,15.0,2,CYTOSIM,0.0331142278711883,0.0349027737096017,4.179271577298227e-05
741,2.5081769421436393,-42.04772724537119,0.00049,150.0,2,CYTOSIM,0.1455296291244127,0.0445806903347628,0.0021676112990293
4963,367.3364114390115,49.76003496179421,251.0,47.0,4,READDY,0.0912394214112616,0.0306342766449478,0.0056184035138812
1769,-108.49348448727945,-134.60876496860644,0.001665,47.0,0,CYTOSIM,0.1575725955361966,0.0114533959969005,5.733550959571061e-06
7210,-537.0825032644341,136.92695507988705,844.0,150.0,4,READDY,0.2722704066213086,0.0116653389467747,0.010788302399882
483,258.65063301089384,-155.00617310077388,0.000315,150.0,4,CYTOSIM,0.0930199741409337,0.0210308059663434,0.0006619243439676
7302,-562.76332938578,111.97397416264285,869.0,150.0,1,READDY,0.2825787328654511,0.0180080781374207,0.0097047695358127
2810,-241.32659839578858,-85.18801535137918,0.00603,15.0,1,CYTOSIM,0.1808988737667116,0.0187599413708009,2.7281043435396344e-05
2021,736.3136392579487,-23.32013956258638,0.00223,4.7,2,CYTOSIM,0.0211174146214673,0.0391749013105706,0.0003271965684247
7719,-680.355994255659,131.703496588369,980.0,150.0,0,READDY,0.3146215129188293,0.0210577995855326,0.0108190433826927
1910,-255.46693646579786,-93.15202322219912,0.001985,47.0,1,CYTOSIM,0.1879098868593723,0.0043644659494894,6.35656659654827e-05
2485,166.91525443404362,-102.94560659713274,0.00352,15.0,1,CYTOSIM,0.1054879604280141,0.0142700068080392,8.130123779423175e-05
6923,-446.44472329302914,120.62867858613211,769.0,150.0,2,READDY,0.2496366043309769,0.0160360505672125,0.0105914922828594
780,500.1049730658873,-86.70617879907267,0.000525,47.0,1,CYTOSIM,0.0493461193723512,0.0142689596618127,1.3334000152347918e-05
4644,917.4209261985756,122.3759673157627,166.0,150.0,3,READDY,0.0644639484757926,0.2087101655374301,7.590345912783634e-05
6059,-155.67710000704545,-37.49629839401453,543.0,15.0,3,READDY,0.1803487115904459,0.0077369465516055,0.0020869506821419
77,994.8210690164545,87.08871422996691,3e-05,150.0,3,CYTOSIM,0.0075095646352283,0.0122469326066374,6.106572837853977e-05
4878,348.9724012405675,-27.806053326746063,231.0,4.7,4,READDY,0.0848544749927373,0.0061917017934124,0.0018864550678191
6689,-350.1831464678326,85.68513093818586,709.0,47.0,1,READDY,0.2345036984989409,0.0057511480644439,0.0090357009860884
1889,-236.16507939569604,-122.93781028619637,0.001935,47.0,0,CYTOSIM,0.1832484757555135,0.0044884527733506,0.0001131188128768
5103,258.7303857807529,43.53212533618603,291.0,4.7,1,READDY,0.1032948474863241,0.0589688500472069,0.0039797092509608
7691,-722.8422310396423,96.24713599767469,975.0,15.0,0,READDY,0.3137353093767816,0.0033213489072706,0.0068730096610072
7623,-681.0149932189177,112.55218744797637,955.0,47.0,4,READDY,0.3105380030460993,0.0024760603188102,0.0068957751320474
673,15.501699193286989,-116.76519759979483,0.000445,150.0,4,CYTOSIM,0.1320664707578112,0.0030675994196472,4.514992530363862e-05
2203,-520.2757932666036,-77.80568685838324,0.002635,47.0,4,CYTOSIM,0.2495341217438849,0.0152097421749388,0.0001738894561135
4782,416.8365987198801,-44.45433228803003,206.0,4.7,3,READDY,0.077392816119113,0.0166306832043149,0.0013603136403486
4971,295.47268558894064,-62.86303376106735,256.0,4.7,2,READDY,0.0955738404074616,0.0027943447265027,0.0019313352757699
458,877.3625463389338,-26.57854637504935,0.0003,15.0,4,CYTOSIM,0.0088689602112242,0.069455398004782,0.0002015112107379
2865,-282.2342231739198,-107.9588166840278,0.00643,15.0,1,CYTOSIM,0.1927922417861638,0.0025894623657728,6.738201294496823e-05
6085,-112.46703133675922,111.72106694538438,548.0,150.0,0,READDY,0.1819177316045573,0.0068102224983277,0.0113810710976617
6006,-125.90446547005968,4.830309835879968,528.0,47.0,2,READDY,0.1774601694670745,0.005369418847817,0.0038157407603721
5363,406.21751796041923,320.71401972296997,357.0,150.0,0,READDY,0.12269332829904,0.0149954801492879,0.0237941552201874
752,810.6833172932666,-43.204078383657986,0.000505,15.0,3,CYTOSIM,0.0150040472349693,0.0489204499862497,0.0001882631444052
121,925.2102626158933,55.69040710564583,6.5e-05,47.0,2,CYTOSIM,0.0058067554613948,0.0579131585916923,9.403467700273804e-05
3637,-239.54700261876147,-128.00321300874003,0.019585,4.7,3,CYTOSIM,0.1856591015831969,0.0063283715501068,0.0003624864665013
699,-12.035557989255775,-104.27015130612484,0.000465,150.0,0,CYTOSIM,0.1380466448078804,0.0056681822478972,0.0001170242197722
2924,-342.6666616952179,-106.6937804394287,0.006885,15.0,0,CYTOSIM,0.2064625221488886,0.0139418010572222,7.905618038445417e-05
6918,-448.6328919608608,128.24625796898962,769.0,47.0,2,READDY,0.2519991497505317,0.0155035726857437,0.0103042659065507
1492,190.34604260370153,-142.22461193776275,0.00105,47.0,3,CYTOSIM,0.0992130558964815,0.0282826878947055,0.0005876388923788
7702,-633.2752900755918,201.30259570474573,975.0,150.0,2,READDY,0.3124302246026665,0.0147671965308979,0.0174051616680701
6722,-394.2629616844479,68.45050060145448,719.0,15.0,0,READDY,0.2355448606441903,0.0156833633171796,0.0070559621410469
5540,67.46773801704747,49.215145983032215,407.0,4.7,1,READDY,0.1401315608031561,0.0172763566731809,0.004585022815754
1948,-288.24734401803056,-101.06374559711763,0.002065,47.0,4,CYTOSIM,0.1954612564105249,0.0118667517709614,2.253707685533992e-05
6328,-242.69540401167444,20.7720441177297,613.0,47.0,1,READDY,0.2051142592655629,9.283235697243876e-05,0.003763906754791
2086,-414.9800370356015,-105.66451405933776,0.00238,47.0,2,CYTOSIM,0.2253660511460458,0.0222278563420826,8.251044804929613e-05
3365,165.00989505971205,-68.84090850204547,0.010985,4.7,1,CYTOSIM,0.1041115357496161,0.016823288169515,0.0007034276480744
31,1056.0832778321947,89.97097166229966,0.0,150.0,1,CYTOSIM,4.440892098500626e-16,0.0,0.0
2154,-511.2217843814393,-75.55233037213395,0.00254,47.0,0,CYTOSIM,0.2406047293753446,0.0154411451049734,0.000185516359774
5846,-81.33783940152075,-29.177404594136913,487.0,4.7,3,READDY,0.1653319847664284,0.010525576468632,0.0026011557572188
6167,-217.9910212824243,44.57971082295435,573.0,4.7,1,READDY,0.1921512887958391,0.0207668069318941,0.0055480662891734
2758,-138.36453351869855,-126.56148082991741,0.00558,15.0,4,CYTOSIM,0.1672768525280674,0.0194635998853762,0.0003440875154115
69,1033.785622692689,87.45606280067649,3e-05,47.0,0,CYTOSIM,0.0023943361695287,0.2287674376274054,0.0001441366522688
7584,-688.5970455483775,167.63177488270213,945.0,47.0,3,READDY,0.306673475363473,0.0088109871723304,0.0125131712100375
1449,-709.1127186416505,12.145957443083033,0.000985,150.0,0,CYTOSIM,0.2940577565197156,0.0256132271617787,0.0017543979733792
5215,571.2793067571624,271.4441579697884,317.0,150.0,4,READDY,0.1099264600574138,0.173210401427718,0.0022290148362459
7552,-643.5911763552413,167.11153133732287,935.0,150.0,4,READDY,0.2999699675820879,0.0114580440176846,0.0131261256456496
3175,-572.7390897271557,-146.55049926417604,0.008795,15.0,1,CYTOSIM,0.2637164438621266,0.0083756478515932,0.0056429345515791
3627,-241.9197921877019,-120.3895229026484,0.019265,4.7,3,CYTOSIM,0.1826529808724757,0.0286771996863886,0.0005711798838569
3877,-573.757147985894,-21.246221686109017,0.027225,4.7,3,CYTOSIM,0.2580620549062185,0.0089848028635326,0.0003929124555396
5286,188.36163430872998,37.24319657042343,337.0,47.0,4,READDY,0.1186330452047222,0.01663526360979,0.0048781150041573
3959,-715.4094180349229,-44.187929849314614,0.029935,4.7,0,CYTOSIM,0.2837450724885378,0.0267785363941543,0.0001612972569096
7397,-627.6693380811847,119.20958118672438,894.0,150.0,1,READDY,0.288113917035398,0.0185817208896728,0.0077657176598461
3221,-671.3407549537359,20.49696215637918,0.009145,15.0,2,CYTOSIM,0.2742514663186715,0.035868542012889,0.0004036937327467
3146,-567.5919206702591,-52.999938838914176,0.008595,15.0,2,CYTOSIM,0.25776188488811,0.0024162311164231,8.356675928551362e-05
1531,179.81615598682615,-137.15155007108976,0.001125,47.0,2,CYTOSIM,0.1062945393718595,0.0074270722321762,0.0002955665729606
4501,571.9301851068574,-12.976347215420166,131.0,15.0,3,READDY,0.0554745496435484,0.0314152938077337,0.0016439695497157
5338,136.5850638233123,-30.276615657403127,352.0,15.0,4,READDY,0.1219283243760507,0.0422089856539548,0.0008195920999257
2432,-747.188105769293,-11.768174758924452,0.00316,47.0,3,CYTOSIM,0.29939158016299,0.0033625402433325,0.0001972815959672
4361,615.2809200975487,-14.741282291060163,95.0,4.7,0,READDY,0.0434154743617092,0.0366837501771714,0.0008266429450854
6276,-216.27234652598025,52.746123748530955,598.0,150.0,1,READDY,0.198332661668232,0.0108475357427147,0.0061018154764584
3574,-158.6480827763759,-61.85778720488048,0.017675,4.7,0,CYTOSIM,0.1675382309030662,0.0036614333388708,0.0004678788633828
5554,128.43681203105882,102.78462292195312,407.0,150.0,1,READDY,0.1390324071357966,0.0127308204613634,0.0080551603359666
3182,-578.0735878991713,-31.21913341370464,0.008845,15.0,3,CYTOSIM,0.2652199724977715,0.0274479013053112,0.0010067292273847
1912,-266.7481232117137,-117.2038239514778,0.001985,47.0,3,CYTOSIM,0.1878666755181984,0.0291581254646073,0.0009745847990799
504,216.3531852538115,-89.21013284373375,0.00033,150.0,0,CYTOSIM,0.097535650846579,0.0203913849456523,0.000435237315241
6420,-265.25612064359785,70.69647774321102,638.0,15.0,3,READDY,0.2097599656084885,0.0069276972177488,0.0075099218856071
339,453.43110789844457,-112.47608419365048,0.000215,150.0,0,CYTOSIM,0.0630236712733988,0.0538506651816059,2.1356633938048696e-05
4910,842.9891152843055,102.80153291677242,236.0,150.0,3,READDY,0.0859378226249738,0.1825619519334408,0.0006024783844001
